id,EAP,HPL,MWS
id04367,0.33353,0.63123,0.03524
id27713,0.49582,0.06314,0.44104
id15428,0.60667,0.23915,0.15419
id25427,0.45837,0.14849,0.39314
id09789,0.92884,0.01889,0.05227
id07658,0.96369,0.03536,0.00095
id25453,0.35411,0.50046,0.14543
id24495,0.99411,0.00507,0.00082
id03270,0.04243,0.86889,0.08868
id11879,0.91225,0.0824,0.00535
id24356,0.32608,0.05415,0.61978
id22256,0.12292,0.02709,0.84999
id06050,0.42939,0.53184,0.03876
id09555,0.65259,0.02136,0.32606
id23772,0.00228,0.99655,0.00118
id21930,0.15939,0.07129,0.76932
id00823,0.01648,0.96601,0.01751
id23666,0.02048,0.97886,0.00067
id08118,0.00029,0.00175,0.99796
id21388,0.03469,0.88827,0.07704
id23312,0.65502,0.30852,0.03647
id08545,0.02045,0.93382,0.04572
id20351,0.40742,0.52161,0.07096
id13536,0.21471,0.10177,0.68352
id27742,0.00898,0.98933,0.00169
id13343,0.29567,0.14172,0.56261
id11987,0.00571,0.96425,0.03004
id08921,0.47196,0.04209,0.48595
id09972,0.22399,0.75232,0.02368
id26173,0.70678,0.00251,0.2907
id07917,0.4341,0.03296,0.53294
id01383,0.68509,0.14738,0.16753
id26699,0.42202,0.53326,0.04472
id11058,0.04228,0.01284,0.94488
id20425,0.04994,0.93367,0.0164
id20238,0.01122,0.94431,0.04447
id21348,0.42379,0.52343,0.05278
id09552,0.06146,0.05832,0.88022
id25075,0.88148,0.04132,0.0772
id17749,0.01833,0.00457,0.9771
id18910,0.2246,0.03209,0.74331
id13534,0.01059,0.98708,0.00233
id22205,0.217,0.64012,0.14288
id23896,0.75305,0.00935,0.2376
id23616,0.20539,0.06785,0.72676
id03537,0.15631,0.44793,0.39577
id18147,0.66089,0.20456,0.13455
id25408,0.99153,0.00077,0.00769
id09997,0.38126,0.15761,0.46113
id23357,0.06284,0.02077,0.91639
id21880,0.50955,0.11404,0.37641
id21633,0.01367,0.96113,0.0252
id15976,0.03352,0.05876,0.90772
id20266,0.04956,0.02366,0.92678
id26726,0.86387,0.12838,0.00775
id02958,0.93779,0.03371,0.0285
id25211,0.38385,0.00905,0.6071
id24314,0.98029,0.01954,0.00017
id21475,0.12873,0.0156,0.85567
id22733,0.05326,0.93725,0.00949
id14297,0.00192,0.99792,0.00016
id27627,0.52401,0.37388,0.10211
id03580,0.01143,0.9878,0.00077
id08858,0.02078,0.10455,0.87467
id22512,0.00015,0.99963,0.00022
id05634,0.03453,0.01055,0.95492
id00105,0.16234,0.32706,0.51059
id26635,0.82006,0.15392,0.02603
id19324,0.22786,0.03774,0.73439
id00210,0.94992,0.03687,0.01321
id06809,0.3704,0.06136,0.56823
id04074,0.00057,0.97823,0.0212
id27010,0.41319,0.33326,0.25355
id00699,0.0416,0.00449,0.95391
id18549,0.33144,0.21682,0.45174
id14089,0.37824,0.59384,0.02792
id19792,0.00083,0.98347,0.01569
id19935,0.00574,0.00376,0.9905
id22960,0.19137,0.02622,0.78241
id02471,0.01496,0.00108,0.98396
id07896,0.03454,0.00406,0.9614
id20033,0.96768,0.02417,0.00815
id15018,0.97211,0.01538,0.01251
id19528,0.95694,0.02249,0.02057
id21621,0.37352,0.10907,0.51741
id14328,0.0353,0.82314,0.14156
id19524,0.84086,0.09793,0.06121
id00219,0.99816,0.00086,0.00098
id23229,0.02498,0.00116,0.97385
id14357,0.81008,0.1781,0.01182
id21829,0.06362,0.0689,0.86748
id02137,0.73294,0.16731,0.09976
id23524,0.17031,0.06533,0.76435
id12022,0.97745,0.01191,0.01065
id05255,0.71188,0.2831,0.00502
id14605,0.80667,0.04314,0.15019
id15329,0.36824,0.16248,0.46928
id06046,0.44473,0.16936,0.38591
id16548,0.06082,0.02115,0.91803
id23369,0.06341,0.05102,0.88556
id17824,0.82631,0.05791,0.11578
id17243,0.17452,0.00703,0.81845
id13185,0.00037,0.99913,0.0005
id27091,0.66884,0.27772,0.05344
id21817,0.00997,0.04963,0.9404
id21912,0.82285,0.1436,0.03355
id24163,0.06657,0.01858,0.91485
id12484,0.05492,0.06775,0.87732
id15799,0.05089,0.2084,0.74071
id22315,0.07862,0.83113,0.09025
id02608,0.03958,0.9303,0.03012
id10057,0.99915,0.00034,0.00051
id01709,0.8959,0.02916,0.07494
id11153,0.01487,0.97903,0.0061
id25154,0.04479,0.92957,0.02564
id18207,0.09408,0.88287,0.02305
id03370,0.2491,0.65477,0.09613
id26760,0.50261,0.32651,0.17088
id15099,0.96236,0.01094,0.0267
id16341,0.1555,0.02963,0.81487
id15572,0.41334,0.08441,0.50225
id24901,0.99886,0.00013,0.00101
id04528,0.88102,0.03628,0.0827
id26507,0.01499,0.00017,0.98484
id26687,0.75935,0.05493,0.18572
id27819,0.45924,0.04355,0.49721
id17610,0.02125,0.9741,0.00465
id03373,0.70447,0.2196,0.07593
id05881,0.09741,0.14013,0.76246
id15875,0.03991,0.07715,0.88294
id18400,0.87051,0.03574,0.09376
id23596,0.00866,0.00429,0.98705
id07006,0.012,0.94963,0.03837
id25134,0.00205,0.99757,0.00038
id17393,0.95564,0.01173,0.03263
id20155,0.08171,0.91324,0.00505
id09536,0.08683,0.85688,0.0563
id09155,0.19259,0.79303,0.01438
id26482,0.98695,0.0067,0.00635
id17001,0.21502,0.73249,0.05249
id08134,0.43267,0.22638,0.34095
id10174,0.59969,0.38883,0.01148
id04760,0.19762,0.69249,0.10989
id04941,0.30339,0.64203,0.05458
id01339,0.96293,0.01327,0.02379
id24710,0.15904,0.1368,0.70416
id20408,0.33533,0.3415,0.32318
id04028,0.11679,0.045,0.83821
id07153,0.1614,0.07795,0.76064
id20098,0.3346,0.36711,0.29829
id24146,0.36589,0.11784,0.51627
id06276,0.9848,0.01149,0.00371
id18978,0.02492,0.84546,0.12962
id04247,0.92596,0.05081,0.02323
id02020,0.02987,0.95627,0.01386
id14299,0.03734,0.00847,0.95419
id27255,0.18193,0.62797,0.1901
id05751,0.03992,0.02656,0.93352
id09428,0.98702,0.00915,0.00384
id06941,0.92324,0.06955,0.0072
id25678,0.09044,0.0685,0.84106
id27425,0.88629,0.09608,0.01763
id12619,0.06837,0.91457,0.01706
id00530,0.01549,0.00404,0.98047
id14683,0.30519,0.5783,0.11651
id14618,0.02342,0.93903,0.03755
id07599,0.89242,0.01956,0.08803
id02786,0.75419,0.08224,0.16357
id21563,0.9107,0.01268,0.07662
id26412,0.21669,0.03455,0.74876
id18320,0.06628,0.60634,0.32738
id02043,0.28529,0.15444,0.56027
id03179,0.2569,0.52774,0.21536
id17256,0.33988,0.63323,0.0269
id07435,0.03098,0.01952,0.94951
id17659,0.6272,0.13233,0.24047
id06828,0.06689,0.92442,0.00869
id18636,0.00591,0.0032,0.99088
id05216,0.45394,0.01229,0.53377
id23156,0.62967,0.35358,0.01675
id23861,0.98431,0.00608,0.00962
id21416,0.5367,0.03978,0.42352
id02763,0.56007,0.22869,0.21124
id12625,0.02267,0.00137,0.97596
id08033,0.01713,0.0023,0.98057
id24105,0.39125,0.36755,0.24121
id09295,0.99711,0.00129,0.0016
id22062,0.30041,0.53806,0.16153
id21044,0.99501,0.00147,0.00352
id17419,0.30819,0.14754,0.54427
id10969,0.74384,0.19337,0.06279
id23066,0.04616,0.27869,0.67515
id25667,0.64745,0.08487,0.26768
id14534,0.96424,0.02277,0.01299
id26645,0.03152,0.93433,0.03415
id03965,0.00665,0.0023,0.99105
id25956,0.885,0.03695,0.07805
id23707,0.96165,0.01095,0.0274
id18026,0.78707,0.03117,0.18177
id10767,0.00229,0.99651,0.00121
id18802,0.9274,0.0298,0.0428
id02940,0.1864,0.65092,0.16268
id13403,0.94635,0.02171,0.03195
id10201,0.00013,0.99905,0.00082
id15333,0.17256,0.02318,0.80426
id25619,0.09734,0.06341,0.83925
id18506,0.20283,0.78974,0.00743
id09835,0.09952,0.88915,0.01132
id14828,0.43529,0.47666,0.08805
id26816,0.05011,0.93408,0.01581
id26134,0.35322,0.63575,0.01103
id25064,0.62304,0.01691,0.36005
id14254,0.6489,0.15104,0.20006
id09352,0.06284,0.4464,0.49076
id21495,0.91497,0.01812,0.06691
id15349,0.0496,0.01062,0.93978
id06759,0.03134,0.82699,0.14167
id20876,0.53409,0.31976,0.14614
id14644,0.69647,0.0259,0.27764
id16927,0.05385,0.00825,0.9379
id00417,0.14168,0.66992,0.18841
id18892,0.38355,0.02853,0.58792
id17500,0.01068,0.98854,0.00078
id17676,0.2212,0.74993,0.02887
id03378,0.99993,5e-05,2e-05
id26891,0.09081,0.01764,0.89155
id15609,0.99544,0.00345,0.00112
id11270,0.48103,0.3275,0.19147
id01141,0.11392,0.05797,0.82811
id18738,0.29096,0.01145,0.6976
id23964,0.0031,0.00937,0.98753
id08032,0.48234,0.01038,0.50729
id10410,0.27765,0.08986,0.63248
id15738,0.81102,0.12855,0.06043
id22293,0.26556,0.00348,0.73095
id23174,0.69177,0.25767,0.05056
id13041,0.02548,0.95046,0.02406
id18377,0.39528,0.42222,0.1825
id24269,0.08824,0.80742,0.10434
id19445,0.05527,0.27866,0.66607
id16449,0.11908,0.86663,0.01429
id11857,0.18305,0.12163,0.69532
id14929,0.23781,0.26898,0.4932
id16029,0.10413,0.11488,0.78099
id09091,0.98094,0.00275,0.01631
id14431,0.15292,0.81251,0.03458
id15857,0.05617,0.22341,0.72042
id26177,0.29478,0.16881,0.53641
id07001,0.05835,0.40273,0.53891
id00626,0.53674,0.08051,0.38274
id25160,0.44848,0.25506,0.29646
id21474,0.00295,0.00526,0.9918
id03155,0.99997,2e-05,0.0
id11858,0.0047,0.0001,0.9952
id12413,0.00065,0.99872,0.00063
id25656,0.00486,0.99406,0.00108
id24322,0.94816,0.01399,0.03785
id20603,0.93518,0.03668,0.02813
id06878,0.94639,0.03904,0.01457
id03535,0.70423,0.29494,0.00083
id11831,0.7065,0.02319,0.27031
id24685,0.95788,0.03901,0.00311
id10426,0.1921,0.087,0.72089
id09024,0.01165,0.98787,0.00048
id09728,0.77074,0.06029,0.16896
id01065,0.19432,0.7373,0.06839
id14005,0.94772,0.0304,0.02189
id18534,0.01098,0.15001,0.83902
id19862,0.28935,0.28326,0.42739
id14707,0.9154,0.07781,0.00679
id02248,0.02686,0.63517,0.33796
id20494,0.09331,0.02431,0.88238
id27072,0.99654,0.00309,0.00037
id20587,0.40348,0.4637,0.13282
id24134,0.03649,0.012,0.9515
id22696,0.28769,0.06388,0.64842
id23757,0.56548,0.16495,0.26957
id18828,0.96484,0.02822,0.00694
id14040,0.16333,0.01388,0.82279
id09385,0.61845,0.18829,0.19326
id16005,0.0945,0.90037,0.00512
id12467,0.73545,0.14229,0.12225
id16209,0.97873,0.01099,0.01029
id01621,0.01951,0.97976,0.00073
id18081,0.06397,0.04861,0.88742
id06667,0.16885,0.00344,0.82771
id07436,0.0259,0.00368,0.97041
id19498,0.00133,0.99722,0.00145
id12123,0.71022,0.10108,0.18869
id17082,0.4983,0.27086,0.23084
id00313,0.18334,0.68659,0.13007
id14281,0.41008,0.00911,0.58081
id14755,0.48141,0.07904,0.43955
id17484,0.61063,0.21326,0.17611
id00111,0.00084,0.9906,0.00856
id16542,0.16789,0.46787,0.36424
id00458,0.72842,0.08315,0.18843
id07682,0.0056,0.98909,0.00531
id02041,0.0177,0.97849,0.00381
id26070,0.359,0.2192,0.42179
id05271,0.35226,0.51143,0.1363
id18107,0.91567,0.04236,0.04196
id01170,0.07178,0.03222,0.896
id23464,0.38942,0.52197,0.08861
id03879,0.30245,0.40043,0.29712
id22473,0.00266,0.9939,0.00344
id20937,0.84859,0.10086,0.05055
id16239,0.49137,0.31225,0.19638
id02348,0.99153,0.00731,0.00116
id19796,0.98602,0.0133,0.00068
id06531,0.19573,0.0256,0.77866
id02641,0.37528,0.61112,0.0136
id01332,0.31785,0.03141,0.65074
id24038,0.08305,0.63307,0.28388
id23699,0.93238,0.04737,0.02025
id07294,0.95081,0.04846,0.00074
id00319,0.79403,0.12486,0.08111
id05699,0.9901,0.00818,0.00171
id18863,0.44829,0.06857,0.48314
id07745,0.65288,0.08092,0.2662
id02157,0.00384,0.88095,0.11521
id00525,0.01835,0.05461,0.92703
id14740,0.64818,0.14482,0.207
id01420,0.01962,0.98019,0.0002
id17725,0.99825,0.00136,0.00039
id07807,0.00358,0.99437,0.00205
id11676,0.03574,0.93398,0.03028
id06720,0.23207,0.09904,0.66889
id08048,0.01607,0.02162,0.9623
id04185,0.67707,0.02457,0.29836
id02077,0.97362,0.00539,0.02099
id12968,0.00504,0.00634,0.98862
id01945,0.99185,0.00702,0.00112
id06446,0.02339,0.95456,0.02205
id01072,0.78827,0.19541,0.01632
id15124,0.85645,0.08777,0.05578
id14173,0.02262,0.94491,0.03246
id27559,0.0917,0.00732,0.90098
id13722,0.40783,0.14435,0.44782
id09310,0.96553,0.02738,0.0071
id23024,0.99794,0.00146,0.0006
id24332,0.0704,0.91521,0.01439
id07699,0.63807,0.13881,0.22313
id06837,0.26808,0.63803,0.09389
id07279,0.95678,0.00132,0.0419
id16451,0.10127,0.11435,0.78438
id17588,0.26436,0.51612,0.21952
id07018,0.98831,0.00068,0.01101
id12994,0.67779,0.29821,0.024
id03703,0.59859,0.12428,0.27712
id01753,0.36913,0.24393,0.38693
id02866,0.00234,0.0057,0.99196
id21884,0.0,0.99999,1e-05
id27543,0.10584,0.0139,0.88026
id22149,0.19282,0.26799,0.53919
id14595,0.62028,0.31747,0.06226
id12383,0.56243,0.39305,0.04452
id27714,0.66431,0.29924,0.03645
id17634,0.8368,0.04843,0.11477
id15906,0.0687,0.0072,0.9241
id09047,0.12072,0.01883,0.86044
id02059,0.72155,0.11922,0.15924
id19107,0.95532,0.00765,0.03703
id02385,0.54364,0.0269,0.42946
id21312,0.94662,0.01735,0.03603
id02215,0.04386,0.93716,0.01899
id08928,0.14362,0.73185,0.12453
id07099,0.96474,0.01453,0.02072
id01935,0.56184,0.28419,0.15397
id24757,0.00599,0.98855,0.00546
id01848,0.12654,0.08272,0.79074
id06224,0.93975,0.05799,0.00227
id15539,0.34452,0.60389,0.05158
id22907,0.1914,0.75966,0.04894
id12713,0.92013,0.03365,0.04622
id15521,0.40193,0.30476,0.2933
id25539,0.46901,0.05578,0.47521
id23370,0.00146,0.00488,0.99366
id15868,0.70696,0.11221,0.18083
id17808,0.03807,0.04404,0.91789
id08241,0.36339,0.58247,0.05415
id27284,0.86432,0.03147,0.10422
id20707,0.63056,0.07631,0.29314
id03823,0.00134,0.99849,0.00017
id00463,0.05312,0.41757,0.5293
id07241,0.91497,0.08202,0.00301
id05702,0.00218,0.99767,0.00015
id18973,0.96126,0.02931,0.00943
id18662,0.36885,0.16436,0.46679
id06448,0.07246,0.21846,0.70908
id21002,0.04383,0.91131,0.04486
id08753,0.99302,0.00476,0.00222
id27832,0.01919,0.96468,0.01613
id11341,0.33898,0.59577,0.06525
id11426,0.22928,0.17404,0.59667
id15388,0.08098,0.08526,0.83376
id12801,0.5329,0.38674,0.08037
id02380,0.8127,0.03215,0.15514
id02777,0.06415,0.06405,0.87179
id05412,0.13272,0.04461,0.82267
id01303,0.97168,0.02229,0.00603
id21665,0.97439,0.01759,0.00802
id12973,0.01975,0.0261,0.95415
id22046,0.72541,0.00042,0.27416
id24035,0.02837,0.0078,0.96383
id15513,0.49448,0.47174,0.03377
id12302,0.18559,0.02898,0.78544
id01751,0.4079,0.0727,0.5194
id27003,0.6294,0.15594,0.21466
id14689,0.00593,0.9914,0.00267
id11885,0.67362,0.15483,0.17155
id16558,0.2887,0.44175,0.26955
id15785,0.14114,0.36992,0.48894
id25382,0.08656,0.87295,0.04049
id19170,0.59271,0.35542,0.05187
id22689,0.71859,0.16945,0.11196
id03178,0.93704,0.00632,0.05664
id22393,0.41526,0.15624,0.42849
id19215,0.1952,0.50369,0.30111
id27829,0.65681,0.12649,0.2167
id11659,0.36787,0.05521,0.57692
id25831,0.00082,0.99194,0.00724
id08781,0.56756,0.23712,0.19532
id11550,0.02507,0.96952,0.00541
id25478,0.01428,0.00099,0.98472
id09909,0.96717,0.00597,0.02686
id09009,0.56016,0.0287,0.41114
id12660,0.48825,0.01454,0.49721
id23033,0.88108,0.07594,0.04297
id25937,0.73309,0.10298,0.16393
id10385,0.48079,0.36018,0.15903
id15288,0.00984,0.02338,0.96678
id06403,0.97234,0.02741,0.00026
id18342,0.0145,0.86716,0.11834
id00497,0.44311,0.04113,0.51576
id12156,0.95015,0.0386,0.01125
id26825,0.7924,0.14156,0.06604
id20140,0.55971,0.00353,0.43676
id06714,0.53732,0.0748,0.38788
id06017,0.06513,0.0261,0.90876
id14841,0.8188,0.12725,0.05395
id25646,0.05988,0.02446,0.91567
id09218,0.60726,0.38575,0.00699
id21857,0.00016,0.99954,0.00031
id05750,0.0806,0.13393,0.78547
id10507,0.04151,0.60563,0.35286
id09696,0.28974,0.03723,0.67303
id00835,0.2332,0.48673,0.28007
id26717,0.09432,0.05596,0.84972
id17573,0.00185,0.00015,0.99799
id21144,0.09548,0.74713,0.15739
id02305,0.85947,0.11863,0.02191
id26035,0.36773,0.55505,0.07721
id00878,0.95774,0.00633,0.03593
id08728,0.20597,0.47231,0.32172
id10579,0.15037,0.81627,0.03336
id10720,0.72184,0.00877,0.26939
id09163,0.00242,0.01886,0.97872
id16298,0.20561,0.79421,0.00017
id05342,0.36852,0.10628,0.5252
id24256,0.16742,0.04834,0.78425
id12217,0.03787,0.90962,0.05251
id06159,0.93082,0.01624,0.05294
id24394,0.93685,0.03684,0.02631
id20232,0.06304,0.02222,0.91474
id26856,0.80535,0.18579,0.00886
id15108,0.02641,0.90571,0.06788
id00751,0.37698,0.01502,0.608
id01784,0.3784,0.03832,0.58329
id26419,0.60049,0.17926,0.22025
id23877,0.67211,0.32678,0.00111
id05019,0.20281,0.78816,0.00903
id23003,0.02331,0.00377,0.97291
id22153,0.55189,0.43093,0.01718
id19726,0.30237,0.63515,0.06248
id19033,0.80643,0.1898,0.00377
id00534,0.03126,0.01184,0.95691
id07030,0.83407,0.09916,0.06677
id08281,0.28315,0.53942,0.17743
id00366,0.64731,0.27035,0.08233
id25446,0.09647,0.75376,0.14977
id25008,0.99263,0.00568,0.00169
id24142,0.03146,0.967,0.00154
id25331,0.07211,0.00929,0.9186
id16549,0.15698,0.0209,0.82212
id12120,0.00775,0.97861,0.01364
id07518,0.51937,0.45595,0.02468
id24749,0.02475,0.02065,0.9546
id23132,0.50882,0.4135,0.07768
id05946,0.13122,0.02717,0.8416
id07427,0.81504,0.01416,0.1708
id14601,0.00278,0.99651,0.00071
id26504,0.00032,0.0002,0.99949
id27199,0.67051,0.23975,0.08974
id09610,0.65649,0.17796,0.16555
id02071,0.99345,0.00406,0.00249
id24431,0.80761,0.1153,0.07709
id20756,0.2714,0.30461,0.42399
id06525,0.34073,0.053,0.60627
id11646,0.95475,0.01,0.03525
id26808,0.94554,0.05428,0.00018
id15122,0.39872,0.07381,0.52747
id26052,0.03777,0.00104,0.96119
id06693,0.96032,0.01302,0.02666
id13520,0.92379,0.00711,0.06911
id04381,0.44127,0.00921,0.54951
id23315,0.07107,0.21529,0.71364
id15685,0.97088,0.02787,0.00125
id12974,0.19407,0.05777,0.74816
id22302,0.96527,0.0307,0.00403
id04848,0.7386,0.09186,0.16955
id05104,0.00157,0.00066,0.99777
id17169,0.18276,0.81274,0.0045
id12736,0.20202,0.78744,0.01054
id24659,0.10964,0.85938,0.03098
id24829,0.46063,0.31967,0.2197
id04164,0.26501,0.70226,0.03273
id17795,0.3973,0.20433,0.39837
id09104,0.50434,0.35939,0.13626
id07833,0.20739,0.01156,0.78105
id16733,0.36147,0.07128,0.56725
id18630,0.63239,0.00897,0.35864
id16064,0.01475,0.01094,0.97431
id00561,0.00373,0.97667,0.0196
id16627,0.98355,0.00873,0.00772
id02162,0.96289,0.03635,0.00077
id16092,0.08163,0.76308,0.15529
id10710,0.03432,0.96353,0.00215
id18885,0.72002,0.00441,0.27556
id10689,0.00227,0.00168,0.99605
id00486,0.20727,0.23533,0.5574
id02370,0.89389,0.09819,0.00792
id22279,0.79396,0.0404,0.16564
id16068,0.53192,0.04721,0.42088
id04053,0.11015,0.00294,0.88691
id09228,0.97636,0.00108,0.02256
id04227,0.18095,0.81597,0.00308
id13578,0.91848,0.01673,0.06479
id18744,0.01387,0.04251,0.94362
id22966,0.10365,0.05622,0.84013
id02979,0.19673,0.4319,0.37137
id26203,0.54528,0.43453,0.02019
id21184,0.98035,0.01236,0.00729
id19201,0.94572,0.01741,0.03688
id20340,0.0016,0.99168,0.00672
id00692,0.02,0.0175,0.9625
id17757,0.05426,0.01514,0.9306
id22771,0.01717,0.01239,0.97044
id10753,0.5693,0.37148,0.05922
id11899,0.9851,0.00687,0.00803
id20961,0.8033,0.17191,0.02479
id06095,0.03113,0.93882,0.03005
id23625,0.92137,0.03878,0.03985
id03942,0.7457,0.09653,0.15777
id19591,0.36357,0.54838,0.08805
id19732,0.98458,0.01019,0.00524
id24912,0.0373,0.95213,0.01057
id15060,0.624,0.14085,0.23515
id08018,0.00677,0.98923,0.004
id02851,0.79344,0.05036,0.15619
id02327,0.21239,0.27806,0.50955
id22631,0.5008,0.33658,0.16262
id22240,0.87063,0.1213,0.00807
id05114,0.43631,0.03631,0.52738
id14979,0.18394,0.78778,0.02828
id25837,0.00692,0.99277,0.00031
id17457,0.55574,0.13473,0.30953
id23050,0.06578,0.02385,0.91037
id06461,0.5487,0.07597,0.37533
id03154,0.3263,0.045,0.62871
id20285,0.99859,0.00062,0.00079
id23166,0.01871,0.97814,0.00314
id11496,0.38362,0.55129,0.06509
id09569,0.79057,0.12383,0.0856
id11193,0.45585,0.52256,0.02159
id26696,0.90749,0.08558,0.00693
id15363,0.50792,0.42502,0.06706
id13046,0.37573,0.18645,0.43782
id17653,0.02402,0.97488,0.0011
id18812,0.00945,0.00258,0.98797
id23232,0.00118,0.99852,0.00029
id05290,0.09402,0.75512,0.15086
id10667,0.8062,0.01467,0.17913
id15546,0.00115,0.00276,0.99609
id05862,0.2494,0.2265,0.52411
id06225,0.34767,0.22388,0.42845
id17617,0.10276,0.03048,0.86675
id00814,0.0568,0.02039,0.9228
id18898,0.03513,0.92552,0.03934
id19395,0.03845,0.29585,0.6657
id19520,0.74971,0.22725,0.02304
id27501,0.1322,0.09182,0.77598
id06327,0.17477,0.40247,0.42276
id00330,0.00726,0.91609,0.07664
id03792,0.60831,0.13653,0.25516
id09320,0.88087,0.03623,0.0829
id04678,0.06346,0.73282,0.20372
id11663,0.88968,0.03185,0.07847
id24945,0.09062,0.01788,0.89151
id03046,0.0003,0.99951,0.0002
id20236,0.93843,0.03205,0.02952
id07869,0.4788,0.14093,0.38027
id08152,0.00043,0.00255,0.99702
id02910,0.10649,0.87518,0.01833
id26837,0.1922,0.05037,0.75743
id24188,0.46155,0.49412,0.04432
id08748,0.04835,0.6309,0.32074
id18608,0.91066,0.03313,0.05621
id18773,0.416,0.04867,0.53533
id21822,0.67088,0.01999,0.30913
id09721,0.24292,0.01154,0.74554
id23152,0.81406,0.04943,0.13651
id02249,0.00903,0.97832,0.01265
id14065,0.39763,0.22191,0.38046
id01598,0.01529,0.00701,0.9777
id06294,0.00226,0.00081,0.99693
id19196,0.89535,0.06362,0.04103
id06846,0.40572,0.2414,0.35288
id02239,0.18243,0.00719,0.81038
id20363,0.03092,0.00208,0.967
id14986,0.31986,0.61524,0.0649
id25864,0.10335,0.04843,0.84823
id22272,0.96223,0.00867,0.0291
id06212,0.0996,0.01309,0.8873
id15497,0.07941,0.87222,0.04837
id12206,0.12419,0.00593,0.86988
id03109,0.03373,0.95554,0.01073
id00812,0.52158,0.03985,0.43858
id04837,0.04502,0.86864,0.08634
id14518,0.99852,0.00105,0.00043
id18095,0.07644,0.85566,0.0679
id15831,0.46832,0.33905,0.19264
id12558,0.12803,0.58597,0.286
id27858,0.63192,0.35789,0.01019
id24074,0.99707,0.0011,0.00182
id23039,0.94915,0.03153,0.01933
id23415,0.01678,0.98045,0.00277
id00613,0.03115,0.00438,0.96447
id11373,0.01574,0.00178,0.98248
id00493,0.01171,0.9703,0.01799
id20781,0.22188,0.60461,0.17351
id16367,0.96578,0.01934,0.01488
id09831,0.20022,0.29725,0.50253
id08016,0.01362,0.97935,0.00703
id02860,0.12302,0.75681,0.12018
id02382,0.23458,0.11249,0.65294
id06900,0.56939,0.11406,0.31654
id26499,0.99358,0.00264,0.00378
id21696,0.10446,0.04369,0.85185
id21364,0.11211,0.87327,0.01463
id02752,0.70297,0.18637,0.11066
id02765,0.94353,0.03598,0.02049
id10307,0.95405,0.00178,0.04417
id26542,0.13518,0.02214,0.84269
id05416,0.91581,0.06928,0.01491
id03671,0.02402,0.97454,0.00144
id03740,0.43546,0.43008,0.13446
id25818,0.65471,0.18748,0.15781
id23290,0.89723,0.08065,0.02213
id13438,0.37003,0.27109,0.35888
id15502,0.53352,0.12335,0.34313
id18946,0.50742,0.09188,0.4007
id26357,0.01798,0.4013,0.58072
id13701,0.8428,0.10585,0.05135
id20217,0.17299,0.69672,0.13029
id12716,0.91731,0.04807,0.03462
id03995,0.0127,0.98685,0.00045
id16808,0.94167,0.05653,0.0018
id11082,0.53168,0.02276,0.44557
id06832,0.04491,0.00527,0.94982
id11655,0.00768,0.99034,0.00198
id12727,0.20425,0.05198,0.74377
id14495,0.33665,0.00695,0.6564
id15414,0.98958,0.0018,0.00862
id03844,0.46646,0.17432,0.35923
id22810,0.08935,0.34623,0.56442
id05794,0.25995,0.73306,0.00699
id01611,0.1463,0.08055,0.77315
id11150,0.3554,0.53375,0.11086
id27616,0.81017,0.0091,0.18073
id09738,0.09571,0.70899,0.19529
id23766,0.12002,0.86286,0.01712
id06124,0.37383,0.38503,0.24113
id00926,0.98095,0.01699,0.00206
id11991,0.03111,0.00425,0.96464
id22681,0.84626,0.12532,0.02841
id00979,0.29765,0.69231,0.01004
